,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
977,236086049,11/09/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,63,0,25-44,M,WHITE,1000521,168264,40.62851560000007,-73.94138369799998,POINT (-73.94138369799998 40.62851560000007)
988,237270348,12/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,52,0,18-24,M,BLACK HISPANIC,1017440,256046,40.86940749200004,-73.87999831299999,POINT (-73.87999831299999 40.86940749200004)
1037,237448079,12/07/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,46,0,25-44,M,BLACK HISPANIC,1008725,249057,40.850253260000045,-73.91153412299997,POINT (-73.91153412299997 40.850253260000045)
1046,236341402,11/16/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,25-44,M,WHITE HISPANIC,987220,212676,40.750430768000044,-73.98928217599996,POINT (-73.98928217599996 40.75043076800005)
1058,238128369,12/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,61,0,45-64,M,WHITE HISPANIC,995118,155709,40.59406298000005,-73.96086869299995,POINT (-73.96086869299995 40.59406298000005)
1073,236142844,11/11/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,BLACK,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
1088,236190860,11/12/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,18,0,18-24,M,WHITE HISPANIC,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
1089,236413778,11/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,Q,108,0,25-44,M,WHITE HISPANIC,1011800,211038,40.745892456000036,-73.90057521199995,POINT (-73.90057521199996 40.745892456000036)
1093,237800160,12/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,40,0,25-44,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
1098,236791737,11/22/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,113,0,25-44,M,BLACK,1041986,191047,40.69087655300007,-73.79180758599993,POINT (-73.79180758599993 40.69087655300007)
1100,237198811,12/01/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,20,0,45-64,M,BLACK,989483,226404,40.78810951400004,-73.98110390799998,POINT (-73.98110390799998 40.78810951400004)
1108,238325388,12/27/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,81,0,25-44,F,WHITE HISPANIC,1005312,190540,40.68964821100008,-73.92405412199997,POINT (-73.92405412199997 40.68964821100008)
1122,238262287,12/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102B,F,K,79,0,18-24,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
1125,236727086,11/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,67,0,25-44,M,BLACK,999411,172008,40.63879405400007,-73.94537416099996,POINT (-73.94537416099996 40.63879405400007)
1142,237410003,12/06/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,60,1,<18,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
1151,236197462,11/12/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,10,0,25-44,M,WHITE HISPANIC,986110,215693,40.758711971000025,-73.99328753499998,POINT (-73.99328753499998 40.758711971000025)
1193,237018767,11/28/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,72,0,25-44,M,ASIAN / PACIFIC ISLANDER,984058,178998,40.65799306600008,-74.00069344599996,POINT (-74.00069344599996 40.65799306600008)
1194,237291761,12/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,110,0,25-44,M,WHITE HISPANIC,1024399,210236,40.74364294500003,-73.85511106099993,POINT (-73.85511106099993 40.74364294500003)
1196,238294891,12/26/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,5,0,45-64,M,WHITE,984984,200116,40.71595711700007,-73.997353676,POINT (-73.997353676 40.71595711700007)
1197,237451136,12/07/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,19,0,25-44,M,WHITE HISPANIC,994297,218680,40.76690500600006,-73.96373101899997,POINT (-73.96373101899997 40.76690500600006)
1209,237355566,12/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,75,2,45-64,M,BLACK,1012448,182122,40.66652285900005,-73.89835770699995,POINT (-73.89835770699995 40.66652285900005)
1220,237982676,12/17/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,BLACK,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
1256,236145732,11/11/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,49,0,<18,M,BLACK,1019593,245925,40.84162003500006,-73.87226720699994,POINT (-73.87226720699994 40.84162003500006)
1267,237026749,11/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,42,0,<18,M,BLACK,1008754,238896,40.82236418400004,-73.91146641999995,POINT (-73.91146641999995 40.82236418400004)
1269,238350565,12/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102B,F,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999000005,-73.93057482199998,POINT (-73.93057482199998 40.67459999000005)
1289,237712411,12/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,106,0,45-64,M,ASIAN / PACIFIC ISLANDER,1034158,186296,40.67788377200003,-73.82007016599994,POINT (-73.82007016599994 40.67788377200003)
1323,238453547,12/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1035061,216555,40.760932135000076,-73.81658620999998,POINT (-73.81658620999998 40.760932135000076)
1341,238433684,12/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,<18,M,BLACK,1040139,196376,40.70551523700004,-73.798423556,POINT (-73.798423556 40.70551523700004)
1354,236564145,11/20/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,60,0,45-64,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
1356,236066987,11/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,28,0,18-24,M,BLACK,997440,233857,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.80855767700007)
1360,237373833,12/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,5,0,18-24,M,BLACK HISPANIC,984984,200116,40.71595711700007,-73.997353676,POINT (-73.997353676 40.71595711700007)
1369,236158830,11/11/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,7,0,45-64,M,BLACK HISPANIC,988832,200278,40.716400613000076,-73.98347261399994,POINT (-73.98347261399994 40.716400613000076)
1379,237448097,12/07/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,14,0,18-24,M,BLACK,985802,213781,40.753464076000064,-73.99439974299997,POINT (-73.99439974299997 40.75346407600006)
1394,237773336,12/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,23,0,25-44,F,WHITE HISPANIC,998829,226859,40.78934789300007,-73.94735241299998,POINT (-73.94735241299998 40.78934789300007)
1395,236958223,11/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,10,0,45-64,M,WHITE,984686,209908,40.74283378800004,-73.99842802399995,POINT (-73.99842802399996 40.74283378800004)
1399,236277188,11/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,62,0,18-24,F,WHITE,983289,158770,40.60247141800004,-74.00346217799995,POINT (-74.00346217799995 40.60247141800004)
1404,237844040,12/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,B,43,0,18-24,M,BLACK,1021952,244961,40.83896438200002,-73.86374690299994,POINT (-73.86374690299994 40.83896438200002)
1422,236103142,11/10/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,18-24,M,WHITE HISPANIC,1018753,188389,40.68370202300008,-73.87559837699997,POINT (-73.87559837699997 40.68370202300008)
1425,238325465,12/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,BLACK,1037595,191343,40.69171655900004,-73.80763897099996,POINT (-73.80763897099996 40.69171655900004)
1448,236183685,11/12/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,78,0,25-44,M,BLACK,991296,187202,40.680508417000055,-73.97459780599996,POINT (-73.97459780599996 40.680508417000055)
1454,238264550,12/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,50,0,25-44,M,WHITE,1011103,258971,40.87745726700007,-73.90289888899997,POINT (-73.90289888899997 40.87745726700007)
1480,238290515,12/26/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,48,0,25-44,M,BLACK HISPANIC,1016139,246159,40.84227544400005,-73.88474928899994,POINT (-73.88474928899994 40.84227544400005)
1489,236383172,11/17/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,62,0,25-44,M,BLACK,983289,158770,40.60247141800004,-74.00346217799995,POINT (-74.00346217799995 40.60247141800004)
1490,238135915,12/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,25-44,M,BLACK,1014339,180206,40.66125764100008,-73.89154988399997,POINT (-73.89154988399997 40.66125764100008)
1500,236865366,11/23/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,83,0,<18,F,BLACK,1007128,193705,40.69833089400004,-73.91749507299994,POINT (-73.91749507299994 40.69833089400004)
1515,238329885,12/27/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,71,0,25-44,M,BLACK,998387,179552,40.65950239200004,-73.94904796999998,POINT (-73.94904796999998 40.65950239200004)
1523,236197981,11/13/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,71,0,25-44,M,WHITE,999005,181250,40.66416202000005,-73.94681681999998,POINT (-73.94681681999998 40.66416202000005)
1524,238011202,12/18/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,5,0,25-44,M,ASIAN / PACIFIC ISLANDER,985320,199453,40.714137306000055,-73.99614172299994,POINT (-73.99614172299994 40.714137306000055)
1529,237375819,12/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,67,0,45-64,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
1557,237613583,12/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,49,0,25-44,M,WHITE HISPANIC,1021518,250606,40.85446007300004,-73.86528399699995,POINT (-73.86528399699995 40.85446007300004)
1565,236065289,11/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,K,67,0,18-24,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
1569,237198365,12/01/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,20,0,45-64,F,WHITE HISPANIC,989483,226404,40.78810951400004,-73.98110390799998,POINT (-73.98110390799998 40.78810951400004)
1573,237258574,12/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,49,0,18-24,M,BLACK HISPANIC,1019593,245925,40.84162003500006,-73.87226720699994,POINT (-73.87226720699994 40.84162003500006)
1647,236193927,11/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,10,0,25-44,M,BLACK,984352,210232,40.74372309800003,-73.99963334799997,POINT (-73.99963334799997 40.74372309800003)
1649,236066988,11/09/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,33,0,25-44,M,BLACK,1002031,245650,40.84091806300006,-73.93573927899995,POINT (-73.93573927899996 40.84091806300006)
1669,238438567,12/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,34,0,18-24,M,WHITE HISPANIC,1002162,249364,40.851111636000034,-73.93525591199995,POINT (-73.93525591199995 40.851111636000034)
1676,237060496,11/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,105,0,25-44,M,BLACK,1057767,203993,40.726293088000034,-73.73476084899994,POINT (-73.73476084899994 40.726293088000034)
1678,237028951,11/28/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,46,0,25-44,M,BLACK,1011751,250275,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
1680,238106227,12/21/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,94,0,25-44,M,BLACK,1001246,203412,40.72498755000004,-73.93868318899997,POINT (-73.93868318899997 40.72498755000004)
1684,237514469,12/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,28,0,25-44,M,BLACK,997440,233857,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.80855767700007)
1694,236599180,11/20/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,B,45,0,18-24,M,BLACK,1030634,244783,40.83843449200003,-73.83237156499997,POINT (-73.83237156499997 40.83843449200003)
1698,237189409,12/01/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,108,0,25-44,M,WHITE HISPANIC,999015,213702,40.75323505200004,-73.94670961699995,POINT (-73.94670961699995 40.75323505200004)
1702,236183686,11/12/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,78,0,25-44,M,BLACK,991296,187202,40.680508417000055,-73.97459780599996,POINT (-73.97459780599996 40.680508417000055)
1723,237710593,12/12/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,107,0,18-24,M,ASIAN / PACIFIC ISLANDER,1036740,196663,40.706323799000074,-73.81068063699999,POINT (-73.81068063699998 40.706323799000074)
1731,237060431,11/29/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,79,0,45-64,M,BLACK,998729,192685,40.69554895700002,-73.94778709999997,POINT (-73.94778709999997 40.69554895700002)
1745,236144240,11/11/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,49,0,<18,M,BLACK,1019593,245925,40.84162003500006,-73.87226720699994,POINT (-73.87226720699994 40.84162003500006)
1753,238286346,12/25/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,71,0,45-64,M,BLACK,999956,181228,40.66409999900003,-73.94338897799997,POINT (-73.94338897799997 40.66409999900003)
1755,238433100,12/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,18-24,M,WHITE HISPANIC,1040139,196376,40.70551523700004,-73.798423556,POINT (-73.798423556 40.70551523700004)
1782,236303179,11/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,110,0,45-64,M,WHITE HISPANIC,1020237,210724,40.74500029700005,-73.87012832399995,POINT (-73.87012832399995 40.74500029700005)
1788,237285671,12/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,18-24,M,BLACK,985802,213781,40.753464076000064,-73.99439974299997,POINT (-73.99439974299997 40.75346407600006)
1842,237822453,12/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,B,52,0,25-44,M,BLACK HISPANIC,1017440,256046,40.86940749200004,-73.87999831299999,POINT (-73.87999831299999 40.86940749200004)
1852,237098130,11/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601002,F,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999000005,-73.93057482199998,POINT (-73.93057482199998 40.67459999000005)
1885,238034629,12/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,109,0,18-24,M,BLACK,1030882,214072,40.75413997400005,-73.83168855799995,POINT (-73.83168855799995 40.75413997400005)
1896,238225200,12/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,47,0,45-64,M,BLACK,1022326,262669,40.887565833000046,-73.86229467199999,POINT (-73.86229467199998 40.887565833000046)
1901,236120061,11/10/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,75,0,25-44,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
1907,236307768,11/15/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,20,1,18-24,M,BLACK HISPANIC,989494,224090,40.781758194000076,-73.98106599099998,POINT (-73.98106599099998 40.781758194000076)
1914,236980713,11/27/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,10,0,18-24,M,BLACK,983896,214985,40.75676887900005,-74.00127922099993,POINT (-74.00127922099993 40.75676887900005)
1915,236183687,11/12/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,78,0,25-44,M,BLACK,991296,187202,40.680508417000055,-73.97459780599996,POINT (-73.97459780599996 40.680508417000055)
1918,236907424,11/24/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,1,0,45-64,M,WHITE,982351,201758,40.720463840000036,-74.00685220399998,POINT (-74.00685220399998 40.720463840000036)
1938,238378714,12/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,S,120,0,18-24,M,BLACK HISPANIC,965170,164813,40.61903771900006,-74.06872910199995,POINT (-74.06872910199996 40.61903771900006)
1944,237007026,11/27/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,75,0,25-44,M,BLACK,1018074,186467,40.678429195000035,-73.87805620499995,POINT (-73.87805620499995 40.678429195000035)
1946,236846456,11/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,78,0,25-44,M,WHITE,991296,187202,40.680508417000055,-73.97459780599996,POINT (-73.97459780599996 40.680508417000055)
1948,236352942,11/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,47,0,<18,M,BLACK,1029384,261142,40.883341428000044,-73.83677884499998,POINT (-73.83677884499998 40.883341428000044)
1955,236901493,11/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,6,0,18-24,M,BLACK,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
1956,237762786,12/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,41,0,<18,M,BLACK,1014179,239453,40.82387627600008,-73.89186296799994,POINT (-73.89186296799994 40.82387627600008)
1967,236507213,11/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,B,47,0,<18,M,BLACK HISPANIC,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006)
1970,237781923,12/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,33,3,25-44,M,BLACK,1001618,248524,40.84880717200008,-73.937224454,POINT (-73.937224454 40.84880717200008)
1977,237381873,12/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,32,0,25-44,M,BLACK,1001219,236918,40.81695282000004,-73.93869600499994,POINT (-73.93869600499994 40.81695282000004)
1981,237289808,12/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,114,0,25-44,M,WHITE HISPANIC,1004810,216961,40.762168598000066,-73.92578356399997,POINT (-73.92578356399997 40.762168598000066)
1984,236340011,11/16/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,5,0,45-64,M,BLACK,984984,200116,40.71595711700007,-73.997353676,POINT (-73.997353676 40.71595711700007)
2000,236484403,11/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,48,0,25-44,M,BLACK,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.844139945000045)
2008,237822441,12/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,48,0,25-44,M,BLACK,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.844139945000045)
2012,236791683,11/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,14,0,45-64,F,WHITE HISPANIC,985802,213781,40.753464076000064,-73.99439974299997,POINT (-73.99439974299997 40.75346407600006)
2021,237163737,12/01/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,115,0,18-24,M,WHITE HISPANIC,1018714,214946,40.756594678000056,-73.87560301799994,POINT (-73.87560301799994 40.756594678000056)
2022,236740468,11/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,Q,115,0,18-24,M,WHITE HISPANIC,1020165,212207,40.74907104900007,-73.87038024299993,POINT (-73.87038024299993 40.74907104900007)
2026,236557158,11/20/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,66,0,45-64,M,WHITE,990538,171742,40.63807468400006,-73.97734511199997,POINT (-73.97734511199997 40.63807468400006)
2034,237219080,12/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,B,52,0,18-24,M,BLACK HISPANIC,1013844,255488,40.86788874100006,-73.89300261099999,POINT (-73.89300261099999 40.86788874100006)
2041,236771280,11/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,25,0,25-44,M,WHITE HISPANIC,1001575,232339,40.804384046000045,-73.93742166899995,POINT (-73.93742166899995 40.804384046000045)
2044,238278527,12/25/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,19,0,45-64,M,WHITE HISPANIC,999660,223370,40.77977010800004,-73.944359433,POINT (-73.944359433 40.77977010800004)
2060,238469698,12/31/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,K,75,0,18-24,M,BLACK,1015938,179992,40.66066468100007,-73.88578752599993,POINT (-73.88578752599993 40.66066468100007)
2070,237258560,12/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,B,49,0,<18,M,BLACK HISPANIC,1027430,251105,40.855802743000034,-73.84390995399998,POINT (-73.84390995399998 40.85580274300003)
2080,238337356,12/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,18-24,M,BLACK,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
2088,236504107,11/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,10,0,<18,M,BLACK,984686,209908,40.74283378800004,-73.99842802399995,POINT (-73.99842802399996 40.74283378800004)
2092,237956366,12/16/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,60,0,18-24,M,BLACK HISPANIC,992763,152752,40.58594918000005,-73.96935213899997,POINT (-73.96935213899997 40.58594918000005)
2096,237814507,12/14/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,110,0,25-44,M,WHITE HISPANIC,1016845,210038,40.74313055300007,-73.88237298699994,POINT (-73.88237298699994 40.74313055300007)
2104,236964846,11/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601002,F,B,47,0,45-64,F,BLACK,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006)
2107,237115437,11/30/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,90,0,25-44,M,BLACK,998016,196598,40.70629036500002,-73.95035033099998,POINT (-73.95035033099998 40.70629036500002)
