,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
122259,226210385,03/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2C,M,Q,108,0,25-44,F,WHITE HISPANIC,1007390,209951,40.74292155300003,-73.91649435699999,POINT (-73.91649435699998 40.74292155300003)
122325,224863446,02/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,40,0,25-44,M,BLACK,1005462,233820,40.80844050600007,-73.92337673099996,POINT (-73.92337673099996 40.80844050600007)
122362,225863859,03/19/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,Q,103,0,25-44,M,WHITE HISPANIC,1043475,196935,40.707027856000025,-73.78638655399999,POINT (-73.78638655399999 40.707027856000025)
122366,225923366,03/22/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,25-44,M,BLACK,1049043,204002,40.72638599200008,-73.76623575799994,POINT (-73.76623575799994 40.72638599200008)
122381,225478909,03/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,107,0,45-64,M,ASIAN / PACIFIC ISLANDER,1043461,208934,40.739962208000065,-73.78633148499993,POINT (-73.78633148499993 40.739962208000065)
122385,226486411,04/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,114,0,18-24,M,WHITE,1011512,223386,40.77978541500005,-73.90156450999996,POINT (-73.90156450999996 40.77978541500005)
122402,224862519,02/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,73,0,45-64,M,BLACK,1008070,184071,40.671885288000055,-73.91413193899997,POINT (-73.91413193899997 40.671885288000055)
122533,224655936,02/22/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,18-24,M,BLACK,1013537,186873,40.67955974500006,-73.89441161099995,POINT (-73.89441161099995 40.67955974500006)
122536,226320991,03/31/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL119202Y,F,B,42,0,25-44,M,BLACK,1013548,243478,40.83492585800008,-73.89412529599997,POINT (-73.89412529599997 40.83492585800008)
122550,226746529,04/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,43,0,18-24,M,BLACK,1023259,242555,40.83235493800004,-73.85903742099998,POINT (-73.85903742099998 40.83235493800004)
122569,226323708,03/31/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,B,40,0,25-44,M,BLACK,1007034,236608,40.81608887400005,-73.917688689,POINT (-73.917688689 40.81608887400005)
122756,224946848,02/28/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,83,0,25-44,M,WHITE HISPANIC,1005370,194179,40.699636283000075,-73.92383356999993,POINT (-73.92383356999993 40.699636283000075)
122775,226776256,04/11/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,79,0,45-64,M,BLACK,997168,192448,40.69490086400003,-73.95341684999994,POINT (-73.95341684999994 40.69490086400003)
122798,225772142,03/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,25-44,M,WHITE HISPANIC,1009973,198056,40.71026554900004,-73.90721835899996,POINT (-73.90721835899996 40.71026554900004)
122890,225705460,03/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,108,0,25-44,M,WHITE,996257,209788,40.74249628000007,-73.956671149,POINT (-73.956671149 40.74249628000007)
122907,226483221,04/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,25-44,M,WHITE HISPANIC,1009731,194772,40.70125244600007,-73.90810368099994,POINT (-73.90810368099994 40.70125244600007)
122912,226088820,03/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,81,0,25-44,M,BLACK HISPANIC,1007466,186511,40.678584141000044,-73.91630091199994,POINT (-73.91630091199994 40.678584141000044)
122950,226249167,03/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,104,0,25-44,M,BLACK,1007330,198471,40.711411914000045,-73.91675025399995,POINT (-73.91675025399996 40.711411914000045)
123035,225616316,03/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,109,0,45-64,M,WHITE HISPANIC,1031345,224104,40.78167271000007,-73.82994712299995,POINT (-73.82994712299995 40.78167271000007)
123095,224965476,02/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1019991,214446,40.75521723700007,-73.87099632699994,POINT (-73.87099632699994 40.75521723700007)
123107,224692368,02/23/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,114,0,45-64,F,WHITE,1007046,219962,40.770400082000045,-73.91770183399994,POINT (-73.91770183399994 40.770400082000045)
123142,225662417,03/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,77,0,45-64,M,BLACK,998208,186492,40.67855142900004,-73.94967876499999,POINT (-73.94967876499999 40.67855142900004)
123196,226705184,04/09/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,25-44,M,BLACK HISPANIC,962626,167694,40.62693961600007,-74.07790201599995,POINT (-74.07790201599995 40.62693961600007)
123480,226032271,03/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,45,0,18-24,M,WHITE HISPANIC,1032091,241976,40.83072232800004,-73.82712605899997,POINT (-73.82712605899997 40.83072232800004)
123485,225551148,03/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,112,0,25-44,M,WHITE,1019939,205958,40.73192002800005,-73.87122905399998,POINT (-73.87122905399998 40.73192002800005)
123510,225245759,03/06/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL119202X,M,Q,108,0,25-44,M,WHITE HISPANIC,1012825,212172,40.74900174700008,-73.89687123599998,POINT (-73.89687123599998 40.74900174700008)
123554,224655692,02/21/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,S,121,0,45-64,M,BLACK,942822,166353,40.623188378000066,-74.14923769499995,POINT (-74.14923769499995 40.623188378000066)
123580,226542223,04/06/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,18-24,M,WHITE HISPANIC,1010424,198634,40.711850699000024,-73.90558935199994,POINT (-73.90558935199994 40.71185069900002)
123594,225603867,03/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,43,0,25-44,M,BLACK HISPANIC,1025137,242074,40.83102623900004,-73.85225397199997,POINT (-73.85225397199997 40.83102623900004)
123671,226482165,04/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,101,0,25-44,M,BLACK HISPANIC,1052878,159521,40.60426708500006,-73.75285237199995,POINT (-73.75285237199995 40.60426708500006)
123789,225726067,03/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,45,0,25-44,M,WHITE HISPANIC,1034214,239111,40.822846979000076,-73.81947586899997,POINT (-73.81947586899997 40.822846979000076)
123884,226841814,04/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,25-44,M,BLACK HISPANIC,962259,166579,40.62387827200007,-74.07922050099995,POINT (-74.07922050099995 40.62387827200007)
123995,225725525,03/17/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,61,0,25-44,M,BLACK,995122,155693,40.59401905900006,-73.96085431599995,POINT (-73.96085431599995 40.59401905900006)
124037,224869766,02/25/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL1192E1C,F,Q,100,0,25-44,M,BLACK,1035884,154323,40.590114963000076,-73.81409214199994,POINT (-73.81409214199994 40.590114963000076)
124094,226482163,04/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,102,0,25-44,M,WHITE HISPANIC,1030789,191759,40.69289678600006,-73.83217851999996,POINT (-73.83217851999996 40.69289678600006)
124100,225869340,03/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,110,0,25-44,F,BLACK HISPANIC,1019164,210169,40.743481264000025,-73.87400353699995,POINT (-73.87400353699996 40.743481264000025)
124116,224603187,02/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,24,0,25-44,M,BLACK,992455,228573,40.79406057700004,-73.97036869799997,POINT (-73.97036869799997 40.79406057700004)
124252,226422742,04/02/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,K,88,0,25-44,F,WHITE HISPANIC,992533,190484,40.68951568800003,-73.97013389299997,POINT (-73.97013389299997 40.68951568800003)
124315,225864032,03/19/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,S,122,0,25-44,M,WHITE,938504,138187,40.54585718300007,-74.16460174999997,POINT (-74.16460174999997 40.54585718300007)
124346,225832518,03/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,68,0,25-44,M,WHITE,977780,165043,40.61968720500005,-74.02330711399995,POINT (-74.02330711399996 40.61968720500005)
124390,225119891,03/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,47,0,25-44,M,BLACK,1025542,258276,40.875493968000065,-73.85069069199994,POINT (-73.85069069199994 40.87549396800006)
124406,226753424,04/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,24,0,45-64,M,WHITE,992451,229502,40.79661043400005,-73.97038200999998,POINT (-73.97038200999998 40.79661043400005)
124421,225593505,03/14/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,Q,101,0,25-44,M,WHITE HISPANIC,1043516,157081,40.59763735300004,-73.78658887599995,POINT (-73.78658887599995 40.59763735300004)
124424,226139420,03/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2S,M,M,34,0,25-44,F,WHITE HISPANIC,1007190,253954,40.86369817700007,-73.91706577199994,POINT (-73.91706577199994 40.86369817700007)
124447,226500751,04/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,46,0,18-24,M,BLACK HISPANIC,1009305,250411,40.85396795900005,-73.909432596,POINT (-73.909432596 40.85396795900005)
124473,226274326,03/30/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,79,0,18-24,M,WHITE HISPANIC,997242,193691,40.69831250200008,-73.95314759599995,POINT (-73.95314759599995 40.69831250200008)
124521,226705431,04/09/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,68,0,25-44,M,WHITE HISPANIC,976480,166502,40.62369081100008,-74.02799154099996,POINT (-74.02799154099996 40.62369081100008)
124545,226233376,03/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,69,2,25-44,F,WHITE HISPANIC,1013375,176522,40.65114909700003,-73.89504039199994,POINT (-73.89504039199994 40.65114909700003)
124706,226021250,03/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,WHITE,1048829,211256,40.746297929000036,-73.76693820999998,POINT (-73.76693820999998 40.746297929000036)
124728,225834740,03/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,49,0,25-44,M,BLACK,1027434,251387,40.85657672800004,-73.84389367799997,POINT (-73.84389367799997 40.85657672800004)
124750,226177055,03/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL119202X,M,Q,112,0,45-64,F,WHITE HISPANIC,1024875,202836,40.72332961600006,-73.85343794799998,POINT (-73.85343794799998 40.72332961600006)
124760,225165729,03/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,67,0,45-64,M,BLACK,1004066,174091,40.64450225100006,-73.92859540899997,POINT (-73.92859540899997 40.64450225100006)
124787,225919343,03/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,47,0,25-44,M,BLACK,1023100,258931,40.87730282600006,-73.85951708499994,POINT (-73.85951708499994 40.87730282600006)
124847,225868924,03/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,0,25-44,F,BLACK,1015852,187634,40.68164055500005,-73.88606167099994,POINT (-73.88606167099994 40.68164055500005)
124906,225902301,03/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,25-44,M,WHITE HISPANIC,1012575,200237,40.716243924000025,-73.89782375399994,POINT (-73.89782375399994 40.716243924000025)
124971,224869765,02/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,23,0,25-44,F,WHITE,999558,224640,40.78325609800004,-73.94472483799996,POINT (-73.94472483799996 40.78325609800004)
125013,226774676,04/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,30,0,25-44,M,BLACK HISPANIC,997324,239218,40.82327229400005,-73.95276334099998,POINT (-73.95276334099998 40.82327229400005)
125045,225620823,03/15/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,0,25-44,M,WHITE HISPANIC,1007912,239109,40.822951104000026,-73.914507884,POINT (-73.914507884 40.822951104000026)
125390,225591015,03/14/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,Q,110,0,25-44,M,WHITE HISPANIC,1027058,208898,40.739958002000044,-73.84552375199995,POINT (-73.84552375199996 40.739958002000044)
125397,226799274,04/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,109,0,45-64,M,ASIAN / PACIFIC ISLANDER,1038867,212504,40.74979050400003,-73.80288043499998,POINT (-73.80288043499998 40.74979050400003)
125543,226774681,04/11/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D2,F,Q,108,0,45-64,M,WHITE HISPANIC,1006879,207218,40.73542147000006,-73.91834763399999,POINT (-73.91834763399999 40.73542147000006)
125572,226656380,04/08/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,73,0,45-64,M,BLACK HISPANIC,1009526,183374,40.66996814200007,-73.90888577399994,POINT (-73.90888577399994 40.66996814200007)
125687,226266537,03/30/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2C,M,K,84,0,25-44,M,BLACK,984456,191240,40.69159460700007,-73.99925860999997,POINT (-73.99925860999997 40.69159460700007)
125755,225031972,03/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,49,0,25-44,M,WHITE HISPANIC,1027434,251387,40.85657672800004,-73.84389367799997,POINT (-73.84389367799997 40.85657672800004)
125859,225869337,03/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,30,0,45-64,M,WHITE HISPANIC,999078,240075,40.82562174600001,-73.94642401299996,POINT (-73.94642401299996 40.82562174600001)
125868,224870605,02/26/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,112,0,25-44,F,WHITE HISPANIC,1021030,202454,40.72229794100008,-73.86731168599994,POINT (-73.86731168599994 40.72229794100008)
125898,225593499,03/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,0,25-44,M,BLACK,1015443,180368,40.66169847500004,-73.88756992599998,POINT (-73.88756992599998 40.66169847500004)
125912,225291420,03/07/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,2,25-44,M,BLACK HISPANIC,1005584,236957,40.81705040100008,-73.92292605599994,POINT (-73.92292605599994 40.81705040100008)
125944,225943856,03/22/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,61,0,25-44,M,ASIAN / PACIFIC ISLANDER,994406,159759,40.60518025600004,-73.96342632499993,POINT (-73.96342632499993 40.60518025600004)
125973,225540399,03/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,106,0,25-44,M,BLACK,1028797,178863,40.65751047400005,-73.83944702999997,POINT (-73.83944702999997 40.65751047400005)
125978,225261092,03/07/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,0,18-24,M,WHITE HISPANIC,1012866,184030,40.67175854900006,-73.89684286899995,POINT (-73.89684286899995 40.67175854900006)
126081,225118622,03/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,47,0,45-64,M,BLACK,1023783,267024,40.899512505000075,-73.85699953999993,POINT (-73.85699953999993 40.899512505000075)
126296,225462545,03/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,103,0,25-44,M,BLACK HISPANIC,1036508,195190,40.702282142000065,-73.81152884199997,POINT (-73.81152884199997 40.70228214200006)
126358,225001746,03/01/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,46,0,25-44,M,BLACK,1011889,248683,40.84921740400005,-73.90009907999998,POINT (-73.90009907999998 40.84921740400005)
126434,226142494,03/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,33,3,25-44,F,WHITE,1001534,248426,40.84853835500007,-73.93752832699995,POINT (-73.93752832699995 40.84853835500007)
126477,226212623,03/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,84,0,18-24,F,WHITE HISPANIC,987912,194534,40.70063511800004,-73.98679449099996,POINT (-73.98679449099996 40.70063511800004)
126491,226085952,03/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL1192U2C,M,K,94,0,18-24,M,BLACK,998787,202952,40.723729343000045,-73.94755577299998,POINT (-73.94755577299998 40.72372934300005)
126518,225785052,03/18/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,66,0,25-44,M,BLACK,990875,174864,40.64664365900006,-73.97612779999997,POINT (-73.97612779999997 40.64664365900006)
126598,226776261,04/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,102,0,18-24,M,WHITE HISPANIC,1026170,190028,40.68816867900005,-73.84884569699994,POINT (-73.84884569699994 40.68816867900005)
126613,225869603,03/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,61,0,25-44,M,WHITE HISPANIC,998467,156499,40.59622663300007,-73.94880818399997,POINT (-73.94880818399997 40.59622663300007)
126638,226598040,04/07/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,67,0,25-44,M,BLACK,1002216,173520,40.642938926000056,-73.93526331599996,POINT (-73.93526331599996 40.642938926000056)
126703,226215948,03/28/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,M,24,0,25-44,M,BLACK,993369,229307,40.79607431300008,-73.96706674599994,POINT (-73.96706674599994 40.79607431300008)
126727,225831770,03/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,32,0,45-64,M,BLACK,1000064,238592,40.82154962100003,-73.94286483299999,POINT (-73.94286483299999 40.82154962100003)
126783,226204009,03/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL119202X,M,Q,113,0,25-44,M,BLACK,1040544,184329,40.67244650700008,-73.79706348699995,POINT (-73.79706348699995 40.67244650700008)
126791,226743896,04/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,42,2,25-44,M,BLACK,1009516,239520,40.82407474000007,-73.90871090099995,POINT (-73.90871090099995 40.82407474000007)
126910,225050495,03/03/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,18-24,M,WHITE,1036658,205330,40.73011306700005,-73.81090891499997,POINT (-73.81090891499997 40.73011306700005)
126960,226313603,03/30/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,0,45-64,F,BLACK HISPANIC,953335,157000,40.59755925500008,-74.11132389899994,POINT (-74.11132389899994 40.59755925500008)
127023,226314646,03/30/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,11,25-44,M,BLACK,1003538,237784,40.81932498700007,-73.93031545699995,POINT (-73.93031545699995 40.81932498700007)
127075,225427611,03/10/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL119203V,F,B,44,0,45-64,M,BLACK,1011165,246976,40.84453442900008,-73.90272285899994,POINT (-73.90272285899994 40.84453442900008)
127128,224630800,02/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,101,0,25-44,M,BLACK HISPANIC,1055466,160510,40.60696125700008,-73.74352186699997,POINT (-73.74352186699997 40.60696125700008)
127165,224902395,02/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,18-24,F,WHITE,937822,158673,40.60208360200004,-74.16719636699997,POINT (-74.16719636699997 40.60208360200004)
127209,226782304,04/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,67,0,45-64,M,BLACK,998143,177605,40.65415869100008,-73.94993142099996,POINT (-73.94993142099996 40.65415869100008)
127211,225103109,03/03/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,S,123,0,25-44,M,WHITE HISPANIC,925976,130701,40.52523610400005,-74.20961458299999,POINT (-74.20961458299998 40.52523610400005)
127315,225557078,03/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,68,0,25-44,M,WHITE,975684,162655,40.61313086000007,-74.03085411399995,POINT (-74.03085411399996 40.61313086000007)
127425,225438879,03/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,46,0,25-44,F,BLACK HISPANIC,1011927,251675,40.85742943100007,-73.89994937499995,POINT (-73.89994937499995 40.85742943100007)
127454,225863843,03/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,45,0,25-44,M,WHITE HISPANIC,1030473,246638,40.84352676100008,-73.83294062599998,POINT (-73.83294062599998 40.84352676100008)
127549,225243850,03/06/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,M,34,0,25-44,M,BLACK HISPANIC,1001324,249292,40.85091567800004,-73.93828516799994,POINT (-73.93828516799994 40.85091567800004)
